Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Volkswagen,Passat,2021,150000,491000,Nafta,Automatická,110
Volkswagen,Golf Variant,2021,147731,447000,Nafta,Automatická,110
Volkswagen,Passat,2021,213071,389000,Nafta,Automatická,110
Volkswagen,Passat,2021,174387,449000,Nafta,Automatická,110
Volkswagen,Passat,2021,178158,527000,Nafta,Automatická,147
Volkswagen,Caddy,2019,64035,449000,Nafta,Manuální,75
Volkswagen,Up,2021,46173,289000,Benzín,Manuální,48
Volkswagen,Golf,2001,183100,39898,Benzín,Manuální,55
Volkswagen,Tiguan Allspace,2021,150000,627000,Nafta,Automatická,110
Volkswagen,Passat,2020,150000,489000,Hybridní,Automatická,160
Volkswagen,Passat Variant,2021,189477,487000,Nafta,Manuální,110
Volkswagen,Passat,2021,179969,476000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,152996,515000,Nafta,Automatická,110
Volkswagen,Touran,2019,144999,537000,Nafta,Automatická,110
Volkswagen,Golf,2021,69294,591000,Hybridní,Automatická,180
Volkswagen,Passat,2021,150000,476000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,187726,524000,Nafta,Automatická,147
Volkswagen,Passat,2021,150000,469000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,140450,524000,Nafta,Automatická,110
Volkswagen,T Roc,2019,163478,457000,Nafta,Automatická,110
Volkswagen,T Roc,2021,150000,573000,Nafta,Automatická,110
Volkswagen,Passat Variant,2020,189854,416000,Hybridní,Automatická,160
Volkswagen,Tiguan Allspace,2021,159722,637000,Nafta,Automatická,110
Volkswagen,Passat Variant,2020,156511,497000,Hybridní,Automatická,160
Volkswagen,Passat Variant,2021,149015,545000,Nafta,Automatická,147
Volkswagen,Tiguan Allspace,2020,154908,620000,Nafta,Automatická,110
Volkswagen,Golf,2020,34449,493000,Benzín,Manuální,96
Volkswagen,Passat Variant,2021,109728,499000,Hybridní,Automatická,160
Volkswagen,Passat,2019,107852,526000,Nafta,Automatická,140
Volkswagen,Passat Variant,2021,148105,478000,Nafta,Automatická,110
Volkswagen,Passat,2021,110255,517000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2021,161063,599000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,144656,478000,Nafta,Automatická,110
Volkswagen,Passat Variant,2020,144231,457000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,147018,483000,Nafta,Automatická,110
Volkswagen,Passat,2021,162054,485000,Nafta,Automatická,147
Volkswagen,Passat Variant,2020,194212,366000,Nafta,Automatická,110
Volkswagen,Passat Variant,2020,134223,483000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2021,112876,731000,Nafta,Automatická,147
Volkswagen,Tiguan Allspace,2021,141737,637000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,148858,487000,Nafta,Automatická,110
Volkswagen,Golf Variant,2020,168315,359000,Nafta,Automatická,110
Volkswagen,Passat Variant,2021,169572,542000,Nafta,Automatická,147
Volkswagen,Passat Variant,2021,158600,496000,Nafta,Automatická,147
Volkswagen,Passat Variant,2021,109037,561000,Hybridní,Automatická,160
Volkswagen,Touran,2019,150000,498000,Nafta,Automatická,110
Volkswagen,Passat Variant,2022,186158,491000,Nafta,Automatická,147
Volkswagen,Id3,2021,66790,498000,Elektro,Automatická,107
Volkswagen,Touran,2019,173063,518000,Benzín,Automatická,110
Volkswagen,Passat,2020,115679,491000,Nafta,Automatická,110
Volkswagen,Passat,2020,143558,523000,Nafta,Automatická,110
Volkswagen,Passat,2021,148917,533000,Nafta,Automatická,140
Volkswagen,Passat,2019,154273,522000,Nafta,Automatická,140
Volkswagen,Golf,2021,144998,466000,Nafta,Automatická,110
Volkswagen,Passat Variant,2019,153934,514000,Nafta,Automatická,140
Volkswagen,Id3,2021,50000,516000,Elektro,Automatická,107
Volkswagen,Passat Variant,2021,136925,465000,Nafta,Automatická,110
Volkswagen,Passat Variant,2019,160598,488000,Nafta,Automatická,110
Volkswagen,Passat,2021,171730,513000,Nafta,Automatická,147
Volkswagen,Passat Variant,2021,107267,497000,Nafta,Automatická,110
Volkswagen,Passat,2020,143230,548000,Nafta,Automatická,140
Volkswagen,Passat Variant,2021,176104,465000,Nafta,Automatická,110
Volkswagen,Touran,2020,130222,478000,Nafta,Automatická,110
Volkswagen,Passat,2020,103446,498000,Nafta,Automatická,110
Volkswagen,Passat,2020,166517,508000,Nafta,Automatická,140
Volkswagen,Passat Variant,2021,153414,515000,Nafta,Automatická,147
Volkswagen,Touran,2019,143170,528000,Nafta,Automatická,140
Volkswagen,Caddy,2021,120300,499900,Nafta,Manuální,75
Volkswagen,Tiguan,2020,55647,497000,Benzín,Manuální,110
Volkswagen,Passat,2018,113700,415000,Nafta,Manuální,110
Volkswagen,Caddy,2017,198000,219000,Benzín,Manuální,62
Volkswagen,Fox,2005,122015,14000,Benzín,Manuální,40
Volkswagen,Sharan,2018,172395,458000,Nafta,Manuální,110
Volkswagen,California,2019,163000,1111000,Nafta,Automatická,110
Volkswagen,Golf,2024,6740,949000,Benzín,Automatická,195
Volkswagen,Sharan,2019,164628,558000,Nafta,Automatická,130
Volkswagen,Golf,2021,25690,579000,Benzín,Automatická,110
Volkswagen,Passat,2020,143600,498000,Nafta,Automatická,140
Volkswagen,Sharan,2020,121500,599900,Nafta,Manuální,110
Volkswagen,Passat,2020,120500,469900,Nafta,Manuální,110
Volkswagen,Passat,2024,25209,738000,Nafta,Automatická,110
Volkswagen,Sharan,2020,134524,628000,Nafta,Automatická,130
Volkswagen,Passat Variant,2024,24328,1029000,Nafta,Automatická,110
Volkswagen,Tiguan,2021,40649,886000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2019,163906,508000,Nafta,Manuální,110
Volkswagen,Tiguan,2008,213850,148000,Nafta,Manuální,103
Volkswagen,Golf,2021,15207,432000,Benzín,Manuální,81
Volkswagen,Passat,2021,178740,468000,Nafta,Automatická,147
Volkswagen,Sharan,2020,146272,588000,Nafta,Automatická,130
Volkswagen,Passat,2022,185008,428000,Nafta,Automatická,110
Volkswagen,Passat,2022,165102,458000,Nafta,Automatická,110
Volkswagen,Touran,2019,120354,448000,Nafta,Manuální,110
Volkswagen,Sharan,2016,169801,438000,Nafta,Manuální,110
Volkswagen,Golf,2019,125076,298000,Nafta,Manuální,85
Volkswagen,Tiguan,2017,193888,378000,Nafta,Automatická,110
Volkswagen,Golf,2020,128507,368000,Nafta,Automatická,110
Volkswagen,Passat,2021,93482,558000,Nafta,Automatická,147
Volkswagen,Golf,2019,165249,308000,Nafta,Automatická,110
Volkswagen,Sharan,2014,160058,358000,Nafta,Manuální,103
Volkswagen,Passat,2022,144277,548000,Nafta,Automatická,147
Volkswagen,Golf,2020,157223,288000,Nafta,Manuální,85
Volkswagen,Touran,2016,233546,308000,Nafta,Automatická,110
Volkswagen,Touran,2021,143789,478000,Benzín,Automatická,110
Volkswagen,Sharan,2019,152676,474000,Nafta,Manuální,110
Volkswagen,Touran,2017,172359,313000,Nafta,Automatická,85
Volkswagen,Touran,2019,167107,418000,Nafta,Manuální,110
Volkswagen,Passat,2020,143619,408000,Nafta,Manuální,110
Volkswagen,Tiguan,2020,115552,518000,Nafta,Manuální,110
Volkswagen,Passat,2021,154828,428000,Nafta,Automatická,110
Volkswagen,Passat,2024,25329,758000,Nafta,Automatická,110
Volkswagen,Passat,2019,199826,358000,Nafta,Automatická,110
Volkswagen,Golf,2020,164205,284000,Nafta,Manuální,85
Volkswagen,Passat,2024,25718,828000,Nafta,Automatická,110
Volkswagen,T Roc,2020,153836,478000,Nafta,Automatická,110
Volkswagen,Golf,2019,149321,288000,Nafta,Manuální,85
Volkswagen,Touran,2019,162476,398000,Nafta,Manuální,85
Volkswagen,Passat,2024,25522,838000,Nafta,Automatická,110
Volkswagen,Golf,2019,180906,308000,Nafta,Automatická,110
Volkswagen,Golf,2018,114610,268000,Nafta,Manuální,85
Volkswagen,Tiguan,2020,164558,468000,Nafta,Manuální,110
Volkswagen,Sharan,2020,153259,578000,Nafta,Manuální,110
Volkswagen,Touran,2012,175436,188000,Nafta,Automatická,77
Volkswagen,Touran,2020,165051,438000,Nafta,Automatická,110
Volkswagen,Golf,2021,140548,428000,Nafta,Manuální,110
Volkswagen,Passat,2021,139948,438000,Nafta,Manuální,110
Volkswagen,Passat,2014,159378,218000,Nafta,Manuální,103
Volkswagen,Tiguan,2019,167804,454000,Nafta,Manuální,110
Volkswagen,Tiguan,2014,132908,328000,Nafta,Manuální,130
Volkswagen,Touran,2020,151658,478000,Nafta,Manuální,110
Volkswagen,Tiguan Allspace,2021,148018,728000,Nafta,Automatická,147
Volkswagen,Passat,2021,133902,498000,Nafta,Automatická,110
Volkswagen,Passat,2018,201043,298000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2020,140054,658000,Nafta,Automatická,140
Volkswagen,Passat,2021,165238,408000,Nafta,Automatická,110
Volkswagen,Tiguan,2015,204198,338000,Nafta,Manuální,130
Volkswagen,Passat,2020,130354,498000,Nafta,Manuální,110
Volkswagen,Tiguan Allspace,2020,157010,658000,Nafta,Automatická,147
Volkswagen,Passat,2022,152496,478000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2021,147736,658000,Nafta,Automatická,110
Volkswagen,Golf,2020,132689,328000,Nafta,Manuální,85
Volkswagen,Passat,2020,158375,428000,Nafta,Automatická,110
Volkswagen,Touran,2020,155464,458000,Nafta,Automatická,110
Volkswagen,Tiguan,2021,169036,668000,Nafta,Automatická,147
Volkswagen,Caddy,2020,159253,398000,Nafta,Manuální,75
Volkswagen,Tiguan Allspace,2019,131069,568000,Nafta,Automatická,110
Volkswagen,Golf,2022,141220,438000,Benzín,Manuální,96
Volkswagen,Tiguan Allspace,2020,130015,748000,Nafta,Automatická,176
Volkswagen,Tiguan,2025,6,1388300,Nafta,Automatická,110
Volkswagen,Id3,2024,5324,898900,Elektro,Automatická,150
Volkswagen,Tiguan,2022,94150,599900,Benzín,Manuální,110
Volkswagen,Golf,2011,237695,100000,Nafta,Manuální,77
Volkswagen,Passat,2020,166615,385000,Nafta,Manuální,110
Volkswagen,Passat,2024,14699,848000,Nafta,Automatická,110
Volkswagen,Passat,2020,144062,468000,Nafta,Automatická,110
Volkswagen,Passat,2024,25218,818000,Nafta,Automatická,110
Volkswagen,Multivan,2025,9,1720850,Benzín,Automatická,150
Volkswagen,Passat,2024,26776,868000,Nafta,Automatická,110
Volkswagen,Caddy,2008,249287,199000,Nafta,Manuální,103
Volkswagen,Passat,2024,23306,858000,Nafta,Automatická,110
Volkswagen,Golf,2016,182427,250000,Nafta,Automatická,81
Volkswagen,Golf,2017,221183,279990,Benzín,Automatická,92
Volkswagen,Polo,2022,36818,355000,Benzín,Manuální,70
Volkswagen,Golf,2019,163291,328000,Benzín,Automatická,110
Volkswagen,T Cross,2025,7,657700,Benzín,Manuální,85
Volkswagen,Golf,1990,212295,180000,Benzín,Manuální,72
Volkswagen,Passat,2024,25507,828000,Nafta,Automatická,110
Volkswagen,Passat,2020,142305,490000,Nafta,Automatická,110
Volkswagen,Touran,2014,101575,274800,Benzín,Manuální,103
Volkswagen,Caddy,2020,227864,369999,Nafta,Manuální,75
Volkswagen,Caddy,2011,222064,145000,Nafta,Manuální,75
Volkswagen,Golf,2020,192473,349999,Nafta,Manuální,110
Volkswagen,Touareg,2023,39833,1399000,Nafta,Automatická,210
Volkswagen,Caddy,2019,71177,419999,Benzín,Manuální,96
Volkswagen,Golf,2015,76000,250000,Benzín,Automatická,122
Volkswagen,Golf,2016,219688,199999,Nafta,Manuální,81
Volkswagen,California,2021,67134,1479999,Nafta,Automatická,150
Volkswagen,Golf,2017,162126,329990,Hybridní,Automatická,110
Volkswagen,Tiguan,2020,126000,647500,Nafta,Automatická,140
Volkswagen,Arteon,2020,73630,659000,Benzín,Automatická,140
Volkswagen,Golf,2021,75007,429999,Benzín,Manuální,110
Volkswagen,Passat,2021,56000,599000,Nafta,Automatická,110
Volkswagen,Touran,2020,153527,459000,Nafta,Automatická,85
Volkswagen,Passat,2016,169910,399999,Nafta,Automatická,176
Volkswagen,Polo,2023,13601,449000,Benzín,Manuální,70
Volkswagen,E Golf,2021,64130,425000,Elektro,Automatická,100
Volkswagen,Passat,2015,193263,294999,Nafta,Automatická,110
Volkswagen,Golf,2009,156489,130000,Benzín,Manuální,90
Volkswagen,Passat,2014,142781,215000,Benzín,Manuální,90
Volkswagen,Touran,2008,126880,139000,Benzín,Manuální,103
Volkswagen,Passat,2015,233000,269000,Nafta,Manuální,88
Volkswagen,Tiguan,2021,156000,525000,Nafta,Automatická,110
Volkswagen,Touran,2013,234855,199000,Nafta,Manuální,103
Volkswagen,Polo,2013,131505,160000,Benzín,Manuální,66
Volkswagen,Polo,2016,181486,170000,Nafta,Manuální,66
Volkswagen,Polo,2012,63093,210000,Benzín,Manuální,63
Volkswagen,Multivan,2009,278662,339000,Nafta,Manuální,128
Volkswagen,Golf,2014,215457,150000,Benzín,Manuální,77
Volkswagen,Passat Variant,2022,89990,569000,Nafta,Automatická,110
Volkswagen,Polo,2011,100419,180000,Benzín,Manuální,77
Volkswagen,Golf,2018,172000,249000,Nafta,Manuální,85
Volkswagen,Tiguan Allspace,2020,63380,829000,Nafta,Automatická,140
Volkswagen,Touran,2016,166651,360000,Nafta,Manuální,110
Volkswagen,Passat,2021,159000,449000,Benzín,Automatická,110
Volkswagen,Touran,2007,257021,60000,CNG + benzín,Manuální,80
Volkswagen,Polo,2016,136727,210000,Benzín,Manuální,66
Volkswagen,Tiguan,2012,175357,288000,Nafta,Automatická,103
Volkswagen,Passat,2017,245475,330000,Nafta,Automatická,140
Volkswagen,Tiguan,2016,165210,480000,Nafta,Automatická,110
Volkswagen,Golf,2022,31518,459000,Benzín,Manuální,81
Volkswagen,Passat,2016,210375,319000,Nafta,Automatická,140
Volkswagen,Passat,2018,169285,400000,Nafta,Automatická,140
Volkswagen,Tiguan,2018,112609,470000,Nafta,Manuální,110
Volkswagen,Golf,2020,50933,378000,Benzín,Manuální,81
Volkswagen,Golf,2010,163420,165000,Benzín,Manuální,90
Volkswagen,Golf,2012,152159,109000,Benzín,Manuální,77
Volkswagen,Golf Variant,2021,85677,384000,Benzín,Manuální,81
Volkswagen,Passat,2018,151214,365000,Nafta,Manuální,110
Volkswagen,Tiguan,2014,137893,300000,Benzín,Automatická,118
Volkswagen,Touran,2006,279891,60000,Nafta,Manuální,103
Volkswagen,Golf,2009,170267,159000,Benzín,Manuální,90
Volkswagen,Passat,2015,127987,375000,Nafta,Automatická,176
Volkswagen,Passat,2014,242963,170000,Nafta,Manuální,103
Volkswagen,Tiguan,2009,154744,200000,Benzín,Automatická,125
Volkswagen,Golf,2010,153543,160000,Benzín,Manuální,118
Volkswagen,Golf,2012,193379,150000,Nafta,Manuální,103
Volkswagen,Passat,2024,14785,1139000,Nafta,Automatická,142
Volkswagen,Arteon Shooting Brake,2022,132620,699000,Nafta,Automatická,147
Volkswagen,Passat,2020,72942,639000,Benzín,Automatická,140
Volkswagen,Tiguan,2019,124409,599000,Benzín,Automatická,140
Volkswagen,Arteon,2022,132620,699000,Nafta,Automatická,147
Volkswagen,Passat,2024,11706,1144000,Nafta,Automatická,142
Volkswagen,Passat,2024,8999,1148000,Nafta,Automatická,142
Volkswagen,Caddy,2022,95271,619000,Nafta,Automatická,90
Volkswagen,Passat,2024,7779,1149000,Nafta,Automatická,142
Volkswagen,Passat,2021,96093,799000,Benzín,Automatická,206
Volkswagen,Golf,2023,36415,439000,Benzín,Manuální,81
Volkswagen,Sharan,2016,217435,469000,Nafta,Automatická,110
Volkswagen,Amarok,2019,263743,799000,Nafta,Automatická,190
Volkswagen,Touran,2018,96369,459000,Benzín,Manuální,81
Volkswagen,Sharan,2016,148862,549000,Nafta,Automatická,110
Volkswagen,Sharan,2021,110639,749000,Benzín,Automatická,110
Volkswagen,Golf Variant,2022,20500,542000,Benzín,Automatická,110
Volkswagen,Polo,2009,136133,99000,Benzín,Manuální,63
Volkswagen,Tiguan Allspace,2021,129953,779000,Nafta,Automatická,147
Volkswagen,Tiguan,2011,336000,199999,Nafta,Manuální,103
Volkswagen,Touran,2016,165051,369800,Nafta,Manuální,85
Volkswagen,Golf Variant,2021,59257,459000,CNG + benzín,Automatická,96
Volkswagen,Golf Plus,2007,197776,109800,Nafta,Manuální,77
Volkswagen,Golf,2021,7416,499000,CNG + benzín,Automatická,96
Volkswagen,Transporter,2015,340649,349000,Nafta,Manuální,75
Volkswagen,Passat,2020,33000,799000,Nafta,Automatická,176
Volkswagen,Transporter,2017,278271,479800,Nafta,Manuální,110
Volkswagen,Passat,2015,275733,239800,Nafta,Manuální,110
Volkswagen,Touran,2015,153449,239800,Benzín,Manuální,77
Volkswagen,Tiguan,2015,108000,411400,Benzín,Automatická,132
Volkswagen,Golf,2015,169382,219800,Nafta,Manuální,81
Volkswagen,Multivan,2009,278223,309800,Nafta,Manuální,96
Volkswagen,Passat,2019,114651,524900,Nafta,Automatická,140
Volkswagen,Tiguan,2019,70889,692000,Nafta,Automatická,110
Volkswagen,Sharan,2011,231809,278800,Nafta,Manuální,103
Volkswagen,Passat,2015,175438,349800,Nafta,Automatická,110
Volkswagen,Golf,2011,148988,148800,Benzín,Manuální,63
Volkswagen,Golf,2021,59257,459000,CNG + benzín,Automatická,96
Volkswagen,Tiguan,2021,54162,670000,Benzín,Automatická,110
Volkswagen,Touran,2010,170663,209800,Nafta,Manuální,77
Volkswagen,Golf,2011,179393,135000,Benzín,Manuální,90
Volkswagen,Caddy,2019,198000,549900,Nafta,Automatická,110
Volkswagen,Touareg,2008,260398,159990,Nafta,Automatická,176
Volkswagen,Tiguan,2025,153395,159990,Benzín,Manuální,110
Volkswagen,Polo,2007,157967,49990,Benzín,Manuální,40
Volkswagen,Golf,2013,178000,189900,Nafta,Manuální,77
Volkswagen,Bora,2019,48620,882090,Elektro,Automatická,100
Volkswagen,Arteon,2021,81000,700000,Nafta,Automatická,147
Volkswagen,Golf,2015,175352,259000,Benzín,Manuální,92
Volkswagen,Golf,2014,175059,219900,Nafta,Manuální,81
Volkswagen,Golf Plus,2010,243469,99990,Nafta,Manuální,77
Volkswagen,Bora,2019,18565,1027290,Elektro,Automatická,100
Volkswagen,Passat,2011,397570,99990,Nafta,Manuální,103
Volkswagen,Golf,2015,114192,309000,Benzín,Automatická,92
Volkswagen,Caddy,2016,243615,217000,Nafta,Manuální,75
Volkswagen,Golf,2009,218013,119900,Benzín,Manuální,90
Volkswagen,Bora,2019,65,1148290,Elektro,Automatická,100
Volkswagen,Golf,2014,149900,359900,Benzín,Manuální,103
Volkswagen,Touran,2014,195580,239000,Nafta,Manuální,77
Volkswagen,Touran,2012,260142,109000,Benzín,Manuální,77
Volkswagen,Tiguan,2017,107533,519990,Nafta,Automatická,110
Volkswagen,T Cross,2021,44533,459990,Benzín,Automatická,81
Volkswagen,Taigo,2023,19702,689990,Benzín,Automatická,110
Volkswagen,Golf,2021,243286,329990,Nafta,Manuální,85
Volkswagen,Caravelle,2022,19548,1299990,Nafta,Automatická,110
Volkswagen,Golf,2018,61783,349990,Benzín,Manuální,92
Volkswagen,Caravelle,2022,29213,1259990,Nafta,Automatická,110
Volkswagen,Caravelle,2022,21748,1299990,Nafta,Automatická,110
Volkswagen,Caddy,2021,33453,729990,Benzín,Automatická,84
Volkswagen,Touran,2007,258418,74990,Benzín,Manuální,80
Volkswagen,Golf,2013,57392,189990,Benzín,Manuální,63
Volkswagen,Tiguan,2012,66096,259990,Benzín,Manuální,90
Volkswagen,Passat,2010,230455,84990,CNG + benzín,Manuální,110
Volkswagen,Tiguan,2009,246744,119000,Benzín,Manuální,110
Volkswagen,Tiguan,2018,89857,599990,Nafta,Automatická,110
Volkswagen,Touran,2006,296652,69990,Nafta,Manuální,77
Volkswagen,Golf,2023,7633,729990,Benzín,Automatická,110
Volkswagen,Golf,2021,39349,599990,Benzín,Automatická,110
Volkswagen,Passat Variant,2015,146671,349990,Nafta,Automatická,140
Volkswagen,Tiguan,2021,84054,799990,Nafta,Automatická,147
Volkswagen,Sharan,2010,149220,249000,Benzín,Manuální,110
Volkswagen,Passat Variant,2020,65487,551000,Benzín,Automatická,110
Volkswagen,Passat,2021,126464,440000,Nafta,Automatická,110
Volkswagen,Tiguan Allspace,2021,133935,635000,Nafta,Automatická,110
Volkswagen,Multivan,2018,143000,909000,Nafta,Automatická,150
Volkswagen,Transporter,2023,10259,1299999,Nafta,Automatická,110
Volkswagen,Caddy,2023,2698,879990,Benzín,Automatická,84
Volkswagen,Passat,2019,149000,309000,Nafta,Automatická,88
Volkswagen,Passat,2019,121087,541000,Nafta,Automatická,140
Volkswagen,Polo,2011,181500,89990,Benzín,Manuální,51
Volkswagen,Golf,2022,27005,443000,Benzín,Manuální,81
Volkswagen,Taigo,2022,29125,429990,Benzín,Manuální,70
Volkswagen,Tiguan,2016,156000,399990,Nafta,Manuální,110
Volkswagen,Cc,2015,189825,300000,Nafta,Automatická,110
Volkswagen,Golf,2021,37025,530000,Benzín,Automatická,110
Volkswagen,Tiguan,2019,152000,425000,Nafta,Automatická,110
Volkswagen,Taigo,2024,5595,609990,Benzín,Automatická,81
Volkswagen,Passat Variant,2019,109415,409990,Nafta,Automatická,110
Volkswagen,Passat,2019,154000,309000,Nafta,Automatická,88
Volkswagen,Touran,2008,178072,159000,Nafta,Manuální,77
Skoda,Kodiaq,2022,43625,962000,Nafta,Automatická,110
Skoda,Octavia,2021,150000,436000,Nafta,Automatická,110
Skoda,Superb,2022,180524,616000,Nafta,Automatická,147
Skoda,Superb,2022,73119,659000,Nafta,Automatická,110
Skoda,Octavia,2022,36623,519000,Nafta,Manuální,85
Skoda,Karoq,2018,123161,491000,Nafta,Manuální,110
Skoda,Superb,2021,163530,587000,Nafta,Automatická,147
Skoda,Superb,2021,145203,577000,Nafta,Automatická,147
Skoda,Superb,2021,162174,476000,Nafta,Automatická,110
Skoda,Kodiaq,2023,16346,918000,Nafta,Automatická,110
Skoda,Superb,2020,83406,600000,Hybridní,Automatická,160
Skoda,Superb,2022,150000,581000,Nafta,Automatická,110
Skoda,Octavia,2023,29887,859000,Hybridní,Automatická,110
Skoda,Kodiaq,2020,153908,741000,Nafta,Automatická,140
Skoda,Superb,2020,144636,585000,Nafta,Automatická,147
Skoda,Octavia,2000,404123,19999,Nafta,Manuální,81
Skoda,Fabia,2003,232374,12999,Benzín,Manuální,47
Skoda,Superb,2019,150000,545000,Nafta,Automatická,110
Skoda,Karoq,2021,169371,492000,Benzín,Automatická,110
Skoda,Superb,2021,176533,486000,Nafta,Automatická,110
Skoda,Superb,2022,118533,520000,Hybridní,Automatická,160
Skoda,Superb,2021,129005,571000,Nafta,Automatická,110
Skoda,Superb,2020,90116,673000,Nafta,Automatická,147
Skoda,Karoq,2021,150000,499000,Benzín,Automatická,110
Skoda,Superb,2019,166453,496000,Nafta,Automatická,140
Skoda,Kodiaq,2021,154460,631000,Nafta,Automatická,110
Skoda,Superb,2021,92044,639000,Nafta,Automatická,147
Skoda,Karoq,2020,170966,521000,Nafta,Automatická,110
Skoda,Superb,2021,176928,519000,Nafta,Automatická,110
Skoda,Karoq,2021,119836,498000,Nafta,Automatická,110
Skoda,Octavia,2021,192235,422000,Nafta,Automatická,110
Skoda,Kodiaq,2020,165929,662000,Nafta,Automatická,147
Skoda,Octavia,2021,170350,446000,Nafta,Automatická,110
Skoda,Superb,2020,104484,600000,Hybridní,Automatická,160
Skoda,Octavia,2021,167831,444000,Nafta,Automatická,110
Skoda,Superb,2020,185183,459000,Nafta,Automatická,110
Skoda,Superb,2021,150000,658000,Nafta,Automatická,147
Skoda,Superb,2021,149848,524000,Hybridní,Automatická,160
Skoda,Kodiaq,2021,141575,738000,Nafta,Automatická,147
Skoda,Superb,2020,128927,541000,Nafta,Automatická,110
Skoda,Superb,2021,113347,560000,Nafta,Automatická,110
Skoda,Superb,2020,142098,545000,Nafta,Automatická,110
Skoda,Octavia,2020,150000,493000,Nafta,Automatická,110
